"CO2 concentration [%] of flush gas",0,
"Process temperature [Celsius]",37,
"Mixer on time [min]",2,
"Mixer off time [min]",15,
"Mixer speed adjustment [%]",40,
"Eliminate overestimation","Yes",
"",
"Flow Cell nr.",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
"Name","S1_oz(0%)_I/S(1)","S2_oz(0%)_I/S(1.5)","s3_oz(0%_(I/S(1.5)","s3_oz(0%)_(s/I(2)","Oz5%_30sec_I/S(1)","Oz5%_90sec_I/S(1)","TEST 2","TEST 1","Oz5%_30sec_I/S(2)","Oz5%_90sec_I/S(2)","R2 TESTE","Oz 10%_30sec_I/S(1.5)","Oz10%_60sec_I/S(2)","Reactor 2 stages","Reactor 1 stage",
"Substrate VS/COD amount [g]",24.15,18.64,18.64,15.18,24.15,24.15,0,0,15.18,15.18,247.47,18.64,15.18,3.6,0.36,
"Inoculum VS/COD amount [g]",24.15,27.96,27.96,30.36,24.15,24.15,0,0,30.36,30.36,494.94,27.96,30.36,3.6,0.36,
"Type of unit [VS/COD]","VS","VS","VS","VS","VS","VS","COD","COD","VS","VS","COD","VS","VS","VS","COD",
"Headspace volume [ml]",150,150,150,150,150,150,0,0,150,150,5500,150,150,200,200,
"Assumed CH4 content [%]",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,
"",
"Hour","S1_oz(0%)_I/S(1) Volume [Nml]","S2_oz(0%)_I/S(1.5) Volume [Nml]","s3_oz(0%_(I/S(1.5) Volume [Nml]","s3_oz(0%)_(s/I(2) Volume [Nml]","Oz5%_30sec_I/S(1) Volume [Nml]","Oz5%_90sec_I/S(1) Volume [Nml]","TEST 2 Volume [Nml]","TEST 1 Volume [Nml]","Oz5%_30sec_I/S(2) Volume [Nml]","Oz5%_90sec_I/S(2) Volume [Nml]","R2 TESTE Volume [Nml]","Oz 10%_30sec_I/S(1.5) Volume [Nml]","Oz10%_60sec_I/S(2) Volume [Nml]","Reactor 2 stages Volume [Nml]","Reactor 1 stage Volume [Nml]","S1_oz(0%)_I/S(1) Flow [Nml/hour]","S2_oz(0%)_I/S(1.5) Flow [Nml/hour]","s3_oz(0%_(I/S(1.5) Flow [Nml/hour]","s3_oz(0%)_(s/I(2) Flow [Nml/hour]","Oz5%_30sec_I/S(1) Flow [Nml/hour]","Oz5%_90sec_I/S(1) Flow [Nml/hour]","TEST 2 Flow [Nml/hour]","TEST 1 Flow [Nml/hour]","Oz5%_30sec_I/S(2) Flow [Nml/hour]","Oz5%_90sec_I/S(2) Flow [Nml/hour]","R2 TESTE Flow [Nml/hour]","Oz 10%_30sec_I/S(1.5) Flow [Nml/hour]","Oz10%_60sec_I/S(2) Flow [Nml/hour]","Reactor 2 stages Flow [Nml/hour]","Reactor 1 stage Flow [Nml/hour]",
1149,"","","","","","","","","","","","","","",1799.4,"","","","","","","","","","","","","","",2.8,
1149.25,"","","","","","","","","","","","","","",1800.1,"","","","","","","","","","","","","","",2.8,
1149.5,"","","","","","","","","","","","","","",1808.3,"","","","","","","","","","","","","","",32.8,
1149.75,"","","","","","","","","","","","","","",1809.4,"","","","","","","","","","","","","","",4.2,
1150,"","","","","","","","","","","","","","",1810.5,"","","","","","","","","","","","","","",4.2,
1150.25,"","","","","","","","","","","","","","",1811.5,"","","","","","","","","","","","","","",4.2,
1150.5,"","","","","","","","","","","","","","",1812.6,"","","","","","","","","","","","","","",4.2,
1150.75,"","","","","","","","","","","","","","",1813.6,"","","","","","","","","","","","","","",4.2,
1151,"","","","","","","","","","","","","","",1814.7,"","","","","","","","","","","","","","",4.2,
1151.25,"","","","","","","","","","","","","","",1815.8,"","","","","","","","","","","","","","",4.4,
1151.5,"","","","","","","","","","","","","","",1816.9,"","","","","","","","","","","","","","",4.6,
1151.75,"","","","","","","","","","","","","","",1818.1,"","","","","","","","","","","","","","",4.6,
1152,"","","","","","","","","","","","","","",1819.2,"","","","","","","","","","","","","","",4.6,
1152.25,"","","","","","","","","","","","","","",1820.4,"","","","","","","","","","","","","","",4.6,
1152.5,"","","","","","","","","","","","","","",1821.5,"","","","","","","","","","","","","","",4.6,
1152.75,"","","","","","","","","","","","","","",1822.6,"","","","","","","","","","","","","","",4.3,
1153,"","","","","","","","","","","","","","",1822.9,"","","","","","","","","","","","","","",1.4,
1153.25,"","","","","","","","","","","","","","",1823.3,"","","","","","","","","","","","","","",1.4,
1153.5,"","","","","","","","","","","","","","",1823.6,"","","","","","","","","","","","","","",1.4,
1153.75,"","","","","","","","","","","","","","",1824,"","","","","","","","","","","","","","",1.4,
1154,"","","","","","","","","","","","","","",1824.3,"","","","","","","","","","","","","","",1.4,
1154.25,"","","","","","","","","","","","","","",1824.7,"","","","","","","","","","","","","","",1.4,
1154.5,"","","","","","","","","","","","","","",1825,"","","","","","","","","","","","","","",1.4,
1154.75,"","","","","","","","","","","","","","",1825.4,"","","","","","","","","","","","","","",1.4,
1155,"","","","","","","","","","","","","","",1825.7,"","","","","","","","","","","","","","",1.4,
1155.25,"","","","","","","","","","","","","","",1826.1,"","","","","","","","","","","","","","",1.4,
1155.5,"","","","","","","","","","","","","","",1826.4,"","","","","","","","","","","","","","",1.4,
1155.75,"","","","","","","","","","","","","","",1826.8,"","","","","","","","","","","","","","",1.4,
1156,"","","","","","","","","","","","","","",1827.1,"","","","","","","","","","","","","","",1.4,
1156.25,"","","","","","","","","","","","","","",1827.5,"","","","","","","","","","","","","","",1.4,
1156.5,"","","","","","","","","","","","","","",1827.8,"","","","","","","","","","","","","","",1.4,
1156.75,"","","","","","","","","","","","","","",1828.2,"","","","","","","","","","","","","","",1.4,
1157,"","","","","","","","","","","","","","",1828.5,"","","","","","","","","","","","","","",1.4,
1157.25,"","","","","","","","","","","","","","",1828.9,"","","","","","","","","","","","","","",1.4,
1157.5,"","","","","","","","","","","","","","",1829.2,"","","","","","","","","","","","","","",1.4,
1157.75,"","","","","","","","","","","","","","",1829.6,"","","","","","","","","","","","","","",1.4,
1158,"","","","","","","","","","","","","","",1829.9,"","","","","","","","","","","","","","",1.3,
1158.25,"","","","","","","","","","","","","","",1830.1,"","","","","","","","","","","","","","",0.7,
1158.5,"","","","","","","","","","","","","","",1830.2,"","","","","","","","","","","","","","",0.7,
1158.75,"","","","","","","","","","","","","","",1830.4,"","","","","","","","","","","","","","",0.7,
1159,"","","","","","","","","","","","","","",1830.6,"","","","","","","","","","","","","","",0.7,
1159.25,"","","","","","","","","","","","","","",1830.8,"","","","","","","","","","","","","","",0.7,
1159.5,"","","","","","","","","","","","","","",1830.9,"","","","","","","","","","","","","","",0.7,
1159.75,"","","","","","","","","","","","","","",1831.1,"","","","","","","","","","","","","","",0.7,
1160,"","","","","","","","","","","","","","",1831.3,"","","","","","","","","","","","","","",0.7,
1160.25,"","","","","","","","","","","","","","",1831.4,"","","","","","","","","","","","","","",0.7,
1160.5,"","","","","","","","","","","","","","",1831.6,"","","","","","","","","","","","","","",0.7,
1160.75,"","","","","","","","","","","","","","",1831.8,"","","","","","","","","","","","","","",0.7,
1161,"","","","","","","","","","","","","","",1832,"","","","","","","","","","","","","","",0.7,
1161.25,"","","","","","","","","","","","","","",1832.1,"","","","","","","","","","","","","","",0.7,
1161.5,"","","","","","","","","","","","","","",1832.3,"","","","","","","","","","","","","","",0.7,
1161.75,"","","","","","","","","","","","","","",1832.5,"","","","","","","","","","","","","","",0.7,
1162,"","","","","","","","","","","","","","",1832.6,"","","","","","","","","","","","","","",0.7,
1162.25,"","","","","","","","","","","","","","",1832.8,"","","","","","","","","","","","","","",0.7,
1162.5,"","","","","","","","","","","","","","",1833,"","","","","","","","","","","","","","",0.7,
1162.75,"","","","","","","","","","","","","","",1833.2,"","","","","","","","","","","","","","",0.7,
1163,"","","","","","","","","","","","","","",1833.3,"","","","","","","","","","","","","","",0.7,
1163.25,"","","","","","","","","","","","","","",1833.5,"","","","","","","","","","","","","","",0.7,
1163.5,"","","","","","","","","","","","","","",1833.7,"","","","","","","","","","","","","","",0.7,
1163.75,"","","","","","","","","","","","","","",1833.8,"","","","","","","","","","","","","","",0.7,
1164,"","","","","","","","","","","","","","",1834,"","","","","","","","","","","","","","",0.7,
1164.25,"","","","","","","","","","","","","","",1834.2,"","","","","","","","","","","","","","",0.7,
1164.5,"","","","","","","","","","","","","","",1834.4,"","","","","","","","","","","","","","",0.7,
1164.75,"","","","","","","","","","","","","","",1834.5,"","","","","","","","","","","","","","",0.7,
1165,"","","","","","","","","","","","","","",1834.7,"","","","","","","","","","","","","","",0.7,
1165.25,"","","","","","","","","","","","","","",1834.9,"","","","","","","","","","","","","","",0.7,
1165.5,"","","","","","","","","","","","","","",1835,"","","","","","","","","","","","","","",0.7,
1165.75,"","","","","","","","","","","","","","",1835.2,"","","","","","","","","","","","","","",0.7,
1166,"","","","","","","","","","","","","","",1835.4,"","","","","","","","","","","","","","",0.7,
1166.25,"","","","","","","","","","","","","","",1835.6,"","","","","","","","","","","","","","",0.7,
1166.5,"","","","","","","","","","","","","","",1835.7,"","","","","","","","","","","","","","",0.7,
1166.75,"","","","","","","","","","","","","","",1835.9,"","","","","","","","","","","","","","",0.7,
1167,"","","","","","","","","","","","","","",1836.1,"","","","","","","","","","","","","","",0.7,
1167.25,"","","","","","","","","","","","","","",1836.2,"","","","","","","","","","","","","","",0.7,
1167.5,"","","","","","","","","","","","","","",1836.4,"","","","","","","","","","","","","","",0.7,
1167.75,"","","","","","","","","","","","","","",1836.6,"","","","","","","","","","","","","","",0.7,
1168,"","","","","","","","","","","","","","",1836.8,"","","","","","","","","","","","","","",0.7,
1168.25,"","","","","","","","","","","","","","",1836.9,"","","","","","","","","","","","","","",0.7,
1168.5,"","","","","","","","","","","","","","",1837.1,"","","","","","","","","","","","","","",0.7,
1168.75,"","","","","","","","","","","","","","",1837.3,"","","","","","","","","","","","","","",0.9,
1169,"","","","","","","","","","","","","","",1837.7,"","","","","","","","","","","","","","",1.6,
1169.25,"","","","","","","","","","","","","","",1838.1,"","","","","","","","","","","","","","",1.6,
1169.5,"","","","","","","","","","","","","","",1838.5,"","","","","","","","","","","","","","",1.6,
1169.75,"","","","","","","","","","","","","","",1838.9,"","","","","","","","","","","","","","",1.6,
1170,"","","","","","","","","","","","","","",1839.3,"","","","","","","","","","","","","","",1.6,
1170.25,"","","","","","","","","","","","","","",1839.7,"","","","","","","","","","","","","","",1.6,
1170.5,"","","","","","","","","","","","","","",1840.1,"","","","","","","","","","","","","","",1.6,
1170.75,"","","","","","","","","","","","","","",1840.4,"","","","","","","","","","","","","","",1.6,
1171,"","","","","","","","","","","","","","",1840.8,"","","","","","","","","","","","","","",1.6,
1171.25,"","","","","","","","","","","","","","",1841.2,"","","","","","","","","","","","","","",1.6,
1171.5,"","","","","","","","","","","","","","",1841.6,"","","","","","","","","","","","","","",1.6,
1171.75,"","","","","","","","","","","","","","",1842,"","","","","","","","","","","","","","",1.6,
1172,"","","","","","","","","","","","","","",1842.4,"","","","","","","","","","","","","","",1.6,
1172.25,"","","","","","","","","","","","","","",1842.8,"","","","","","","","","","","","","","",1.6,
1172.5,"","","","","","","","","","","","","","",1843.2,"","","","","","","","","","","","","","",1.6,
1172.75,"","","","","","","","","","","","","","",1843.6,"","","","","","","","","","","","","","",1.6,
1173,"","","","","","","","","","","","","","",1844,"","","","","","","","","","","","","","",1.6,
1173.25,"","","","","","","","","","","","","","",1844.4,"","","","","","","","","","","","","","",1.6,
1173.5,"","","","","","","","","","","","","","",1852.3,"","","","","","","","","","","","","","",31.9,
1173.75,"","","","","","","","","","","","","","",1853.3,"","","","","","","","","","","","","","",4,
1174,"","","","","","","","","","","","","","",1854.4,"","","","","","","","","","","","","","",4,
1174.25,"","","","","","","","","","","","","","",1855.4,"","","","","","","","","","","","","","",4,
1174.5,"","","","","","","","","","","","","","",1856.4,"","","","","","","","","","","","","","",4,
1174.75,"","","","","","","","","","","","","","",1857.4,"","","","","","","","","","","","","","",4,
1175,"","","","","","","","","","","","","","",1858.4,"","","","","","","","","","","","","","",4,
1175.25,"","","","","","","","","","","","","","",1859.5,"","","","","","","","","","","","","","",4.4,
1175.5,"","","","","","","","","","","","","","",1861,"","","","","","","","","","","","","","",6.2,
1175.75,"","","","","","","","","","","","","","",1862.6,"","","","","","","","","","","","","","",6.2,
1176,"","","","","","","","","","","","","","",1864.1,"","","","","","","","","","","","","","",6.2,
1176.25,"","","","","","","","","","","","","","",1865.7,"","","","","","","","","","","","","","",6.2,
1176.5,"","","","","","","","","","","","","","",1866.7,"","","","","","","","","","","","","","",4,
1176.75,"","","","","","","","","","","","","","",1867,"","","","","","","","","","","","","","",1.3,
1177,"","","","","","","","","","","","","","",1867.3,"","","","","","","","","","","","","","",1.3,
1177.25,"","","","","","","","","","","","","","",1867.7,"","","","","","","","","","","","","","",1.3,
1177.5,"","","","","","","","","","","","","","",1868,"","","","","","","","","","","","","","",1.3,
1177.75,"","","","","","","","","","","","","","",1868.3,"","","","","","","","","","","","","","",1.3,
1178,"","","","","","","","","","","","","","",1868.6,"","","","","","","","","","","","","","",1.3,
1178.25,"","","","","","","","","","","","","","",1868.9,"","","","","","","","","","","","","","",1.3,
1178.5,"","","","","","","","","","","","","","",1869.2,"","","","","","","","","","","","","","",1.3,
1178.75,"","","","","","","","","","","","","","",1869.6,"","","","","","","","","","","","","","",1.3,
1179,"","","","","","","","","","","","","","",1869.9,"","","","","","","","","","","","","","",1.3,
1179.25,"","","","","","","","","","","","","","",1870.2,"","","","","","","","","","","","","","",1.3,
1179.5,"","","","","","","","","","","","","","",1870.5,"","","","","","","","","","","","","","",1.3,
1179.75,"","","","","","","","","","","","","","",1870.8,"","","","","","","","","","","","","","",1.3,
1180,"","","","","","","","","","","","","","",1871.2,"","","","","","","","","","","","","","",1.3,
1180.25,"","","","","","","","","","","","","","",1871.5,"","","","","","","","","","","","","","",1.3,
1180.5,"","","","","","","","","","","","","","",1871.8,"","","","","","","","","","","","","","",1.3,
1180.75,"","","","","","","","","","","","","","",1872.1,"","","","","","","","","","","","","","",1.3,
1181,"","","","","","","","","","","","","","",1872.4,"","","","","","","","","","","","","","",1.3,
1181.25,"","","","","","","","","","","","","","",1872.8,"","","","","","","","","","","","","","",1.3,
1181.5,"","","","","","","","","","","","","","",1873.1,"","","","","","","","","","","","","","",1.3,
1181.75,"","","","","","","","","","","","","","",1873.4,"","","","","","","","","","","","","","",1.3,
1182,"","","","","","","","","","","","","","",1873.7,"","","","","","","","","","","","","","",1.3,
1182.25,"","","","","","","","","","","","","","",1874,"","","","","","","","","","","","","","",1,
1182.5,"","","","","","","","","","","","","","",1874.2,"","","","","","","","","","","","","","",0.8,
1182.75,"","","","","","","","","","","","","","",1874.4,"","","","","","","","","","","","","","",0.8,
1183,"","","","","","","","","","","","","","",1874.6,"","","","","","","","","","","","","","",0.8,
1183.25,"","","","","","","","","","","","","","",1874.8,"","","","","","","","","","","","","","",0.8,
1183.5,"","","","","","","","","","","","","","",1875,"","","","","","","","","","","","","","",0.8,
1183.75,"","","","","","","","","","","","","","",1875.2,"","","","","","","","","","","","","","",0.8,
1184,"","","","","","","","","","","","","","",1875.4,"","","","","","","","","","","","","","",0.8,
1184.25,"","","","","","","","","","","","","","",1875.6,"","","","","","","","","","","","","","",0.8,
1184.5,"","","","","","","","","","","","","","",1875.8,"","","","","","","","","","","","","","",0.8,
1184.75,"","","","","","","","","","","","","","",1876,"","","","","","","","","","","","","","",0.8,
1185,"","","","","","","","","","","","","","",1876.2,"","","","","","","","","","","","","","",0.8,
1185.25,"","","","","","","","","","","","","","",1876.4,"","","","","","","","","","","","","","",0.8,
1185.5,"","","","","","","","","","","","","","",1876.6,"","","","","","","","","","","","","","",0.8,
1185.75,"","","","","","","","","","","","","","",1876.8,"","","","","","","","","","","","","","",0.8,
1186,"","","","","","","","","","","","","","",1877,"","","","","","","","","","","","","","",0.8,
1186.25,"","","","","","","","","","","","","","",1877.2,"","","","","","","","","","","","","","",0.8,
1186.5,"","","","","","","","","","","","","","",1877.4,"","","","","","","","","","","","","","",0.8,
1186.75,"","","","","","","","","","","","","","",1877.6,"","","","","","","","","","","","","","",0.8,
1187,"","","","","","","","","","","","","","",1877.8,"","","","","","","","","","","","","","",0.8,
1187.25,"","","","","","","","","","","","","","",1878,"","","","","","","","","","","","","","",0.8,
1187.5,"","","","","","","","","","","","","","",1878.2,"","","","","","","","","","","","","","",0.8,
1187.75,"","","","","","","","","","","","","","",1878.4,"","","","","","","","","","","","","","",0.8,
1188,"","","","","","","","","","","","","","",1878.6,"","","","","","","","","","","","","","",0.8,
1188.25,"","","","","","","","","","","","","","",1878.8,"","","","","","","","","","","","","","",0.8,
1188.5,"","","","","","","","","","","","","","",1879,"","","","","","","","","","","","","","",0.8,
1188.75,"","","","","","","","","","","","","","",1879.2,"","","","","","","","","","","","","","",0.8,
1189,"","","","","","","","","","","","","","",1879.4,"","","","","","","","","","","","","","",0.8,
1189.25,"","","","","","","","","","","","","","",1879.6,"","","","","","","","","","","","","","",0.8,
1189.5,"","","","","","","","","","","","","","",1879.8,"","","","","","","","","","","","","","",0.8,
1189.75,"","","","","","","","","","","","","","",1880,"","","","","","","","","","","","","","",0.8,
1190,"","","","","","","","","","","","","","",1880.2,"","","","","","","","","","","","","","",0.8,
1190.25,"","","","","","","","","","","","","","",1880.4,"","","","","","","","","","","","","","",0.8,
1190.5,"","","","","","","","","","","","","","",1880.6,"","","","","","","","","","","","","","",0.8,
1190.75,"","","","","","","","","","","","","","",1880.8,"","","","","","","","","","","","","","",0.8,
1191,"","","","","","","","","","","","","","",1881,"","","","","","","","","","","","","","",0.8,
1191.25,"","","","","","","","","","","","","","",1881.2,"","","","","","","","","","","","","","",0.9,
1191.5,"","","","","","","","","","","","","","",1881.5,"","","","","","","","","","","","","","",1.2,
1191.75,"","","","","","","","","","","","","","",1881.8,"","","","","","","","","","","","","","",1.2,
1192,"","","","","","","","","","","","","","",1882.1,"","","","","","","","","","","","","","",1.2,
1192.25,"","","","","","","","","","","","","","",1882.4,"","","","","","","","","","","","","","",1.2,
1192.5,"","","","","","","","","","","","","","",1882.7,"","","","","","","","","","","","","","",1.2,
1192.75,"","","","","","","","","","","","","","",1883,"","","","","","","","","","","","","","",1.2,
1193,"","","","","","","","","","","","","","",1883.3,"","","","","","","","","","","","","","",1.2,
1193.25,"","","","","","","","","","","","","","",1883.6,"","","","","","","","","","","","","","",1.2,
1193.5,"","","","","","","","","","","","","","",1883.9,"","","","","","","","","","","","","","",1.2,
1193.75,"","","","","","","","","","","","","","",1884.2,"","","","","","","","","","","","","","",1.2,
1194,"","","","","","","","","","","","","","",1884.5,"","","","","","","","","","","","","","",1.2,
1194.25,"","","","","","","","","","","","","","",1884.8,"","","","","","","","","","","","","","",1.2,
1194.5,"","","","","","","","","","","","","","",1885.1,"","","","","","","","","","","","","","",1.2,
1194.75,"","","","","","","","","","","","","","",1885.3,"","","","","","","","","","","","","","",1.2,
1195,"","","","","","","","","","","","","","",1885.6,"","","","","","","","","","","","","","",1.2,
1195.25,"","","","","","","","","","","","","","",1885.9,"","","","","","","","","","","","","","",1.2,
1195.5,"","","","","","","","","","","","","","",1886.2,"","","","","","","","","","","","","","",1.2,
1195.75,"","","","","","","","","","","","","","",1886.5,"","","","","","","","","","","","","","",1.2,
1196,"","","","","","","","","","","","","","",1886.8,"","","","","","","","","","","","","","",1.2,
1196.25,"","","","","","","","","","","","","","",1887.1,"","","","","","","","","","","","","","",1.2,
1196.5,"","","","","","","","","","","","","","",1887.4,"","","","","","","","","","","","","","",1.2,
1196.75,"","","","","","","","","","","","","","",1887.7,"","","","","","","","","","","","","","",1.2,
1197,"","","","","","","","","","","","","","",1888,"","","","","","","","","","","","","","",1.2,
1197.25,"","","","","","","","","","","","","","",1888.3,"","","","","","","","","","","","","","",1.2,
1197.5,"","","","","","","","","","","","","","",1903.3,"","","","","","","","","","","","","","",60.2,
1197.75,"","","","","","","","","","","","","","",1904.1,"","","","","","","","","","","","","","",2.8,
1198,"","","","","","","","","","","","","","",1904.8,"","","","","","","","","","","","","","",2.8,
1198.25,"","","","","","","","","","","","","","",1905.5,"","","","","","","","","","","","","","",2.8,
1198.5,"","","","","","","","","","","","","","",1906.2,"","","","","","","","","","","","","","",2.8,
1198.75,"","","","","","","","","","","","","","",1906.9,"","","","","","","","","","","","","","",2.8,
1199,"","","","","","","","","","","","","","",1907.6,"","","","","","","","","","","","","","",2.8,
1199.25,"","","","","","","","","","","","","","",1908.3,"","","","","","","","","","","","","","",2.8,
1199.5,"","","","","","","","","","","","","","",1909,"","","","","","","","","","","","","","",2.8,
1199.75,"","","","","","","","","","","","","","",1909.7,"","","","","","","","","","","","","","",2.8,
1200,"","","","","","","","","","","","","","",1910.4,"","","","","","","","","","","","","","",2.7,
1200.25,"","","","","","","","","","","","","","",1910.9,"","","","","","","","","","","","","","",1.9,
1200.5,"","","","","","","","","","","","","","",1911.4,"","","","","","","","","","","","","","",1.9,
1200.75,"","","","","","","","","","","","","","",1911.8,"","","","","","","","","","","","","","",1.9,
1201,"","","","","","","","","","","","","","",1912.3,"","","","","","","","","","","","","","",1.9,
1201.25,"","","","","","","","","","","","","","",1912.8,"","","","","","","","","","","","","","",1.9,
1201.5,"","","","","","","","","","","","","","",1913.3,"","","","","","","","","","","","","","",1.9,
1201.75,"","","","","","","","","","","","","","",1913.7,"","","","","","","","","","","","","","",1.9,
1202,"","","","","","","","","","","","","","",1914.2,"","","","","","","","","","","","","","",1.9,
1202.25,"","","","","","","","","","","","","","",1914.7,"","","","","","","","","","","","","","",1.9,
1202.5,"","","","","","","","","","","","","","",1915.1,"","","","","","","","","","","","","","",1.9,
1202.75,"","","","","","","","","","","","","","",1915.6,"","","","","","","","","","","","","","",1.9,
1203,"","","","","","","","","","","","","","",1916.1,"","","","","","","","","","","","","","",1.9,
1203.25,"","","","","","","","","","","","","","",1916.6,"","","","","","","","","","","","","","",1.9,
1203.5,"","","","","","","","","","","","","","",1917,"","","","","","","","","","","","","","",1.9,
1203.75,"","","","","","","","","","","","","","",1917.5,"","","","","","","","","","","","","","",1.9,
1204,"","","","","","","","","","","","","","",1917.8,"","","","","","","","","","","","","","",1,
1204.25,"","","","","","","","","","","","","","",1917.9,"","","","","","","","","","","","","","",0.7,
1204.5,"","","","","","","","","","","","","","",1918.1,"","","","","","","","","","","","","","",0.7,
1204.75,"","","","","","","","","","","","","","",1918.3,"","","","","","","","","","","","","","",0.7,
1205,"","","","","","","","","","","","","","",1918.4,"","","","","","","","","","","","","","",0.7,
1205.25,"","","","","","","","","","","","","","",1918.6,"","","","","","","","","","","","","","",0.7,
1205.5,"","","","","","","","","","","","","","",1918.8,"","","","","","","","","","","","","","",0.7,
1205.75,"","","","","","","","","","","","","","",1919,"","","","","","","","","","","","","","",0.7,
1206,"","","","","","","","","","","","","","",1919.1,"","","","","","","","","","","","","","",0.7,
1206.25,"","","","","","","","","","","","","","",1919.3,"","","","","","","","","","","","","","",0.7,
1206.5,"","","","","","","","","","","","","","",1919.5,"","","","","","","","","","","","","","",0.7,
1206.75,"","","","","","","","","","","","","","",1919.7,"","","","","","","","","","","","","","",0.7,
1207,"","","","","","","","","","","","","","",1919.8,"","","","","","","","","","","","","","",0.7,
1207.25,"","","","","","","","","","","","","","",1920,"","","","","","","","","","","","","","",0.7,
1207.5,"","","","","","","","","","","","","","",1920.2,"","","","","","","","","","","","","","",0.7,
1207.75,"","","","","","","","","","","","","","",1920.4,"","","","","","","","","","","","","","",0.7,
1208,"","","","","","","","","","","","","","",1920.5,"","","","","","","","","","","","","","",0.7,
1208.25,"","","","","","","","","","","","","","",1920.7,"","","","","","","","","","","","","","",0.7,
1208.5,"","","","","","","","","","","","","","",1920.9,"","","","","","","","","","","","","","",0.7,
1208.75,"","","","","","","","","","","","","","",1921.1,"","","","","","","","","","","","","","",0.7,
1209,"","","","","","","","","","","","","","",1921.2,"","","","","","","","","","","","","","",0.7,
1209.25,"","","","","","","","","","","","","","",1921.4,"","","","","","","","","","","","","","",0.7,
1209.5,"","","","","","","","","","","","","","",1921.6,"","","","","","","","","","","","","","",0.7,
1209.75,"","","","","","","","","","","","","","",1921.7,"","","","","","","","","","","","","","",0.7,
1210,"","","","","","","","","","","","","","",1921.9,"","","","","","","","","","","","","","",0.7,
1210.25,"","","","","","","","","","","","","","",1922.1,"","","","","","","","","","","","","","",0.7,
1210.5,"","","","","","","","","","","","","","",1922.3,"","","","","","","","","","","","","","",0.7,
1210.75,"","","","","","","","","","","","","","",1922.4,"","","","","","","","","","","","","","",0.7,
1211,"","","","","","","","","","","","","","",1922.6,"","","","","","","","","","","","","","",0.7,
1211.25,"","","","","","","","","","","","","","",1922.8,"","","","","","","","","","","","","","",0.7,
1211.5,"","","","","","","","","","","","","","",1923,"","","","","","","","","","","","","","",0.7,
1211.75,"","","","","","","","","","","","","","",1923.1,"","","","","","","","","","","","","","",0.7,
1212,"","","","","","","","","","","","","","",1923.3,"","","","","","","","","","","","","","",0.7,
1212.25,"","","","","","","","","","","","","","",1923.5,"","","","","","","","","","","","","","",0.7,
1212.5,"","","","","","","","","","","","","","",1923.7,"","","","","","","","","","","","","","",0.7,
1212.75,"","","","","","","","","","","","","","",1923.8,"","","","","","","","","","","","","","",0.7,
1213,"","","","","","","","","","","","","","",1924,"","","","","","","","","","","","","","",0.7,
1213.25,"","","","","","","","","","","","","","",1924.2,"","","","","","","","","","","","","","",0.7,
1213.5,"","","","","","","","","","","","","","",1924.4,"","","","","","","","","","","","","","",0.7,
1213.75,"","","","","","","","","","","","","","",1924.5,"","","","","","","","","","","","","","",0.7,
1214,"","","","","","","","","","","","","","",1924.7,"","","","","","","","","","","","","","",0.7,
1214.25,"","","","","","","","","","","","","","",1924.9,"","","","","","","","","","","","","","",0.7,
1214.5,"","","","","","","","","","","","","","",1925.1,"","","","","","","","","","","","","","",1,
1214.75,"","","","","","","","","","","","","","",1925.4,"","","","","","","","","","","","","","",1,
1215,"","","","","","","","","","","","","","",1925.6,"","","","","","","","","","","","","","",1,
1215.25,"","","","","","","","","","","","","","",1925.9,"","","","","","","","","","","","","","",1,
1215.5,"","","","","","","","","","","","","","",1926.2,"","","","","","","","","","","","","","",1,
1215.75,"","","","","","","","","","","","","","",1926.4,"","","","","","","","","","","","","","",1,
1216,"","","","","","","","","","","","","","",1926.7,"","","","","","","","","","","","","","",1,
1216.25,"","","","","","","","","","","","","","",1926.9,"","","","","","","","","","","","","","",1,
1216.5,"","","","","","","","","","","","","","",1927.2,"","","","","","","","","","","","","","",1,
1216.75,"","","","","","","","","","","","","","",1927.4,"","","","","","","","","","","","","","",1,
1217,"","","","","","","","","","","","","","",1927.7,"","","","","","","","","","","","","","",1,
1217.25,"","","","","","","","","","","","","","",1927.9,"","","","","","","","","","","","","","",1,
1217.5,"","","","","","","","","","","","","","",1928.2,"","","","","","","","","","","","","","",1,
1217.75,"","","","","","","","","","","","","","",1928.5,"","","","","","","","","","","","","","",1,
1218,"","","","","","","","","","","","","","",1928.7,"","","","","","","","","","","","","","",1,
1218.25,"","","","","","","","","","","","","","",1929,"","","","","","","","","","","","","","",1,
1218.5,"","","","","","","","","","","","","","",1929.2,"","","","","","","","","","","","","","",1,
1218.75,"","","","","","","","","","","","","","",1929.5,"","","","","","","","","","","","","","",1,
1219,"","","","","","","","","","","","","","",1929.7,"","","","","","","","","","","","","","",1,
1219.25,"","","","","","","","","","","","","","",1930,"","","","","","","","","","","","","","",1,
1219.5,"","","","","","","","","","","","","","",1930.3,"","","","","","","","","","","","","","",1,
1219.75,"","","","","","","","","","","","","","",1930.5,"","","","","","","","","","","","","","",1,
1220,"","","","","","","","","","","","","","",1930.8,"","","","","","","","","","","","","","",1,
1220.25,"","","","","","","","","","","","","","",1931,"","","","","","","","","","","","","","",1,
